,,,,,,,,,,,,,,,,,,,,,,
resident.town.id,resident.town,,private.school.location,year,,private.school.total,PK,K,G1,G2,G3,,G4,G5,G6,G7,G8,G9,G10,G11,G12,
89,New Britain,,Kensington,2010-11,,73,7,7,7,5,5,,11,4,10,8,6,3,0,0,0,
89,New Britain,,Manchester,2010-11,,3,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,
89,New Britain,,Meridan,2010-11,,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,
89,New Britain,,Meriden,2010-11,,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,
89,New Britain,,Middletown,2010-11,,24,0,0,2,0,0,,0,0,0,0,0,2,8,8,4,
89,New Britain,,New Britain,2010-11,,499,47,51,47,58,52,,48,53,39,44,54,1,1,1,3,
89,New Britain,,Newington,2010-11,,52,1,5,2,2,7,,3,3,9,4,7,1,1,3,4,
89,New Britain,,Plainville,2010-11,,27,0,0,1,0,0,,0,1,7,4,5,0,3,1,5,
89,New Britain,,Salisbury,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
89,New Britain,,Simsbury,2010-11,,8,1,0,0,0,0,,0,0,1,0,1,0,2,1,2,
89,New Britain,,Southington,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,2,0,0,0,
89,New Britain,,Terryville,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,
89,New Britain,,Thompson,2010-11,,3,0,0,0,0,0,,0,0,0,1,1,0,1,0,0,
89,New Britain,,Wallingford,2010-11,,2,0,0,0,0,0,,0,0,1,0,0,1,0,0,0,
89,New Britain,,Washington,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
89,New Britain,,Waterbury,2010-11,,4,0,0,0,0,0,,0,0,0,0,1,0,2,1,0,
89,New Britain,,West Hartford,2010-11,,46,5,1,3,1,2,,1,0,3,1,1,8,5,5,10,
89,New Britain,,West Simsbury,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
89,New Britain,,Wethersfield,2010-11,,8,0,0,0,0,0,,1,3,0,1,0,0,2,1,0,
89,New Britain,,Woodstock,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
90,New Canaan,,Avon,2010-11,,3,0,0,0,0,0,,0,0,0,0,0,1,0,1,1,
90,New Canaan,,Bethlehem,2010-11,,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,
90,New Canaan,,Danbury,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,
90,New Canaan,,Easton,2010-11,,5,0,0,1,2,0,,0,0,0,1,0,0,1,0,0,
90,New Canaan,,Fairfield,2010-11,,29,0,0,0,0,0,,1,1,1,1,2,2,6,6,9,
90,New Canaan,,Farmington,2010-11,,6,0,0,0,0,0,,0,0,0,0,0,0,0,4,2,
90,New Canaan,,Greens Farms,2010-11,,40,0,1,1,2,2,,0,1,2,6,5,3,7,10,0,
90,New Canaan,,Greenwich,2010-11,,109,6,7,7,4,6,,8,9,5,12,8,8,13,6,10,
90,New Canaan,,Kent,2010-11,,16,0,0,0,0,0,,0,0,0,0,0,3,1,5,7,
90,New Canaan,,Lakeville,2010-11,,6,0,0,0,0,0,,0,0,0,0,0,1,2,1,2,
90,New Canaan,,Litchfield,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
90,New Canaan,,Madison,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,
90,New Canaan,,Middlebury,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,
90,New Canaan,,Milford,2010-11,,2,0,0,0,0,0,,0,0,0,1,0,1,0,0,0,
90,New Canaan,,New Canaan,2010-11,,486,34,25,25,32,26,,27,44,56,69,65,31,19,14,19,
90,New Canaan,,New Haven,2010-11,,18,0,0,0,0,0,,0,0,0,4,2,2,5,3,2,
90,New Canaan,,Norwalk,2010-11,,5,0,0,0,0,0,,0,0,0,0,2,1,0,1,1,
90,New Canaan,,Oakdale,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
90,New Canaan,,Orange,2010-11,,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,
90,New Canaan,,Pomfret,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,
90,New Canaan,,Ridgefield,2010-11,,10,1,1,0,0,2,,2,0,1,0,3,0,0,0,0,
90,New Canaan,,Salisbury,2010-11,,5,0,0,0,0,0,,0,0,0,0,0,1,1,3,0,
90,New Canaan,,Simsbury,2010-11,,9,0,0,0,0,0,,0,0,0,0,0,0,2,3,4,
90,New Canaan,,Southport,2010-11,,3,0,0,0,0,0,,0,1,0,0,0,0,0,1,1,
90,New Canaan,,Stamford,2010-11,,201,28,27,27,12,23,,26,8,9,8,8,5,6,7,7,
90,New Canaan,,Suffield,2010-11,,9,0,0,0,0,0,,0,0,0,0,0,1,0,4,4,
90,New Canaan,,Trumbull,2010-11,,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,
90,New Canaan,,Wallingford,2010-11,,15,0,0,0,0,0,,0,0,0,0,0,3,4,5,3,
90,New Canaan,,Washington,2010-11,,4,0,0,0,0,0,,0,0,0,1,0,2,0,0,1,
90,New Canaan,,Watertown,2010-11,,12,0,0,0,0,0,,0,0,0,0,0,3,0,2,7,
90,New Canaan,,Westport,2010-11,,3,1,1,0,0,0,,0,0,0,1,0,0,0,0,0,
90,New Canaan,,Wilton,2010-11,,15,5,3,1,0,0,,1,1,2,1,1,0,0,0,0,
90,New Canaan,,Windsor,2010-11,,10,0,0,0,0,0,,0,0,0,0,0,4,0,4,2,
91,New Fairfield,,Avon,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
91,New Fairfield,,Bethel,2010-11,,5,1,0,1,0,1,,0,1,0,0,1,0,0,0,0,
91,New Fairfield,,Bethlehem,2010-11,,2,0,0,0,1,0,,0,0,0,0,0,0,0,1,0,
91,New Fairfield,,Brookfield,2010-11,,2,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,
91,New Fairfield,,Danbury,2010-11,,94,18,4,7,3,6,,3,6,4,3,5,8,11,7,9,
91,New Fairfield,,Greenwich,2010-11,,2,0,0,0,0,0,,0,0,0,2,0,0,0,0,0,
91,New Fairfield,,Hamden,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
91,New Fairfield,,Kent,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
91,New Fairfield,,New Canaan,2010-11,,3,0,0,0,0,0,,1,0,1,1,0,0,0,0,0,
91,New Fairfield,,New Milford,2010-11,,17,0,0,2,1,0,,1,1,0,0,1,2,1,6,2,
91,New Fairfield,,New Preston,2010-11,,2,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,
91,New Fairfield,,Orange,2010-11,,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,
91,New Fairfield,,Salisbury,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
91,New Fairfield,,Stamford,2010-11,,1,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,
91,New Fairfield,,Washington,2010-11,,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,
91,New Fairfield,,Watertown,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,
92,New Hartford,,Avon,2010-11,,9,4,0,0,0,0,,0,0,0,0,1,0,3,0,1,
92,New Hartford,,Bristol,2010-11,,3,0,0,0,0,0,,0,0,0,0,0,1,0,2,0,
92,New Hartford,,Farmington,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,
92,New Hartford,,Forestville,2010-11,,2,0,0,0,0,0,,1,0,1,0,0,0,0,0,0,
92,New Hartford,,Hartford,2010-11,,2,0,0,0,0,0,,0,0,1,0,1,0,0,0,0,
92,New Hartford,,Newington,2010-11,,3,0,0,0,0,0,,0,0,0,1,0,0,1,0,1,
92,New Hartford,,Northfield,2010-11,,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,
92,New Hartford,,Plainville,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
92,New Hartford,,Simsbury,2010-11,,12,0,0,1,1,0,,3,0,2,1,2,0,0,2,0,
92,New Hartford,,Suffield,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
92,New Hartford,,Torrington,2010-11,,5,1,0,0,0,1,,0,1,0,0,1,0,1,0,0,
92,New Hartford,,Waterbury,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,
92,New Hartford,,Watertown,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,
92,New Hartford,,West Hartford,2010-11,,20,0,1,0,0,3,,0,0,2,1,3,1,5,3,1,
92,New Hartford,,West Simsbury,2010-11,,19,0,2,1,4,0,,2,1,1,1,0,1,1,2,3,
92,New Hartford,,Windsor,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,
92,New Hartford,,Winsted,2010-11,,8,1,1,2,1,0,,1,0,1,0,1,0,0,0,0,
93,New Haven,,Ansonia,2010-11,,2,0,0,0,0,1,,0,0,1,0,0,0,0,0,0,
93,New Haven,,Bethlehem,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
93,New Haven,,Branford,2010-11,,3,2,0,0,0,0,,0,1,0,0,0,0,0,0,0,
93,New Haven,,Bridgeport,2010-11,,5,0,0,0,0,0,,1,0,0,0,0,2,2,0,0,
93,New Haven,,Cheshire,2010-11,,12,0,0,0,0,0,,0,0,0,1,0,2,0,7,2,
93,New Haven,,Cromwell,2010-11,,3,0,0,0,0,0,,0,0,0,1,0,2,0,0,0,
93,New Haven,,Danielson,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
93,New Haven,,Deep River,2010-11,,3,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,
93,New Haven,,East Haven,2010-11,,4,1,0,0,0,1,,0,1,1,0,0,0,0,0,0,
93,New Haven,,Easton,2010-11,,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,
93,New Haven,,Fairfield,2010-11,,7,0,0,0,0,0,,0,0,0,0,0,1,2,2,2,
93,New Haven,,Hamden,2010-11,,193,11,15,6,11,9,,10,10,9,15,11,18,20,26,22,
93,New Haven,,Litchfield,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,
93,New Haven,,Madison,2010-11,,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,
93,New Haven,,Manchester,2010-11,,2,0,0,0,0,0,,0,2,0,0,0,0,0,0,0,
93,New Haven,,Middlebury,2010-11,,3,0,0,0,0,0,,0,0,0,0,0,0,1,0,2,
93,New Haven,,Middletown,2010-11,,6,0,0,0,1,0,,0,0,0,0,0,0,0,2,3,
93,New Haven,,Milford,2010-11,,11,0,1,1,1,1,,0,0,1,0,0,0,0,4,2,
93,New Haven,,New Britain,2010-11,,7,0,0,0,0,1,,0,0,2,0,0,1,3,0,0,
93,New Haven,,New Haven,2010-11,,979,122,75,73,83,69,,70,75,92,77,90,45,44,28,36,
93,New Haven,,New Milford,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,
93,New Haven,,Newtown,2010-11,,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,
93,New Haven,,North Haven,2010-11,,5,0,0,0,0,0,,0,1,1,1,0,2,0,0,0,
93,New Haven,,Norwich,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
93,New Haven,,Old Saybrook,2010-11,,2,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,
93,New Haven,,Orange,2010-11,,136,30,11,15,15,15,,10,7,10,9,7,1,2,3,1,
93,New Haven,,Plainville,2010-11,,2,0,0,0,0,0,,0,0,1,0,0,1,0,0,0,
93,New Haven,,Pomfret,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
93,New Haven,,Quaker Hill,2010-11,,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,
93,New Haven,,Simsbury,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,
93,New Haven,,Terryville,2010-11,,2,0,0,0,0,0,,0,0,0,0,1,0,0,0,1,
93,New Haven,,Thompson,2010-11,,3,0,0,0,0,0,,0,0,0,0,0,0,2,0,1,
93,New Haven,,Trumbull,2010-11,,12,0,0,0,0,1,,1,0,0,0,3,3,1,0,3,
93,New Haven,,Uncasville,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
93,New Haven,,Wallingford,2010-11,,25,0,0,0,0,1,,0,0,0,1,0,3,10,7,3,
93,New Haven,,Waterbury,2010-11,,6,0,0,0,0,1,,0,0,0,2,0,2,0,1,0,
93,New Haven,,West Hartford,2010-11,,10,0,0,0,0,0,,0,0,0,0,0,1,2,2,5,
93,New Haven,,West Haven,2010-11,,101,7,2,2,2,1,,1,1,2,1,0,29,20,21,12,
93,New Haven,,Willimantic,2010-11,,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,
93,New Haven,,Windsor,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,
93,New Haven,,Woodbridge,2010-11,,39,0,5,3,8,2,,6,5,4,3,3,0,0,0,0,
95,New London,,Baltic,2010-11,,5,0,0,0,0,0,,0,0,0,0,0,3,0,2,0,
95,New London,,Brooklyn,2010-11,,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,
95,New London,,Greenwich,2010-11,,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,
95,New London,,Groton,2010-11,,13,2,0,0,0,2,,0,1,3,2,1,0,1,0,1,
95,New London,,Hamden,2010-11,,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,
95,New London,,Hartford,2010-11,,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,
95,New London,,Mansfield,2010-11,,2,0,0,0,0,0,,0,0,1,0,1,0,0,0,0,
95,New London,,Middletown,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,0,0,2,0,
95,New London,,New Britain,2010-11,,3,0,0,0,0,0,,0,0,0,1,0,0,1,1,0,
95,New London,,New London,2010-11,,309,61,4,33,30,27,,26,36,23,19,29,7,2,7,5,
95,New London,,New Milford,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
95,New London,,Niantic,2010-11,,4,0,0,0,0,0,,1,0,1,0,1,1,0,0,0,
95,New London,,North Stonington,2010-11,,2,1,0,0,0,0,,0,0,0,0,0,0,0,0,1,
95,New London,,Norwich,2010-11,,6,0,0,1,0,0,,0,1,0,0,1,0,1,1,1,
95,New London,,Plainville,2010-11,,1,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,
95,New London,,Quaker Hill,2010-11,,3,0,0,0,0,0,,0,0,0,0,0,1,1,0,1,
95,New London,,Salisbury,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
95,New London,,Stonington,2010-11,,6,1,1,0,1,0,,0,1,0,1,1,0,0,0,0,
95,New London,,Trumbull,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,
95,New London,,Uncasville,2010-11,,49,0,0,0,0,0,,0,0,3,4,3,8,11,11,9,
95,New London,,Waterford,2010-11,,6,0,0,0,1,0,,1,0,0,1,2,1,0,0,0,
95,New London,,West Hartford,2010-11,,5,0,0,0,0,0,,0,0,0,0,0,1,0,3,1,
96,New Milford,,Bethel,2010-11,,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,
96,New Milford,,Bethlehem,2010-11,,3,0,0,0,0,1,,0,0,0,0,0,0,0,1,1,
96,New Milford,,Brookfield,2010-11,,73,10,8,6,5,5,,12,5,12,7,3,0,0,0,0,
96,New Milford,,Danbury,2010-11,,63,6,1,7,3,5,,4,5,2,3,4,7,6,7,3,
96,New Milford,,Deep River,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
96,New Milford,,Farmington,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
96,New Milford,,Greenwich,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,
96,New Milford,,Hartford,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,
96,New Milford,,Kent,2010-11,,3,0,0,0,0,0,,0,0,0,0,0,1,1,1,0,
96,New Milford,,Litchfield,2010-11,,4,0,0,0,0,0,,0,0,0,0,0,0,0,1,3,
96,New Milford,,Middlebury,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
96,New Milford,,Milford,2010-11,,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,
96,New Milford,,Monroe,2010-11,,2,1,0,0,1,0,,0,0,0,0,0,0,0,0,0,
96,New Milford,,New Britain,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,
96,New Milford,,New Milford,2010-11,,71,0,0,2,2,5,,1,3,4,4,4,11,16,13,6,
96,New Milford,,New Preston,2010-11,,38,5,3,4,3,4,,4,3,8,3,1,0,0,0,0,
96,New Milford,,Newtown,2010-11,,3,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,
96,New Milford,,Northfield,2010-11,,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,
96,New Milford,,Norwalk,2010-11,,1,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,
96,New Milford,,Plainville,2010-11,,1,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,
96,New Milford,,Portland,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
96,New Milford,,Ridgefield,2010-11,,2,0,0,1,0,0,,0,0,1,0,0,0,0,0,0,
96,New Milford,,South Kent,2010-11,,10,0,0,0,0,0,,0,0,0,0,0,0,2,3,5,
96,New Milford,,Trumbull,2010-11,,1,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,
96,New Milford,,Washington,2010-11,,16,0,0,0,0,1,,0,2,1,4,4,1,0,2,1,
96,New Milford,,Waterbury,2010-11,,2,0,0,0,0,1,,0,0,0,0,0,1,0,0,0,
96,New Milford,,Watertown,2010-11,,3,0,0,0,0,0,,0,0,0,0,0,0,2,1,0,
96,New Milford,,West Hartford,2010-11,,4,0,0,0,0,0,,0,0,1,0,0,0,0,1,2,
96,New Milford,,Wethersfield,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
94,Newington,,Baltic,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,
94,Newington,,Bloomfield,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
94,Newington,,Bristol,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,
94,Newington,,East Hartford,2010-11,,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,
94,Newington,,Enfield,2010-11,,1,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,
94,Newington,,Farmington,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
94,Newington,,Hamden,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
94,Newington,,Hartford,2010-11,,3,0,0,0,0,0,,0,0,0,0,1,0,0,1,1,
94,Newington,,Kensington,2010-11,,9,0,0,1,1,0,,1,1,2,1,2,0,0,0,0,
94,Newington,,Kent,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
94,Newington,,Manchester,2010-11,,3,0,0,0,0,0,,0,0,0,0,0,0,1,0,2,
94,Newington,,Meriden,2010-11,,2,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,
94,Newington,,Middletown,2010-11,,20,0,0,0,0,0,,0,0,0,0,0,2,8,6,4,
94,Newington,,New Britain,2010-11,,12,3,1,1,0,1,,1,2,1,1,1,0,0,0,0,
94,Newington,,Newington,2010-11,,91,34,7,6,7,3,,12,7,1,7,5,0,1,1,0,
94,Newington,,Plainville,2010-11,,4,0,0,0,0,0,,0,1,0,0,2,0,0,1,0,
94,Newington,,Portland,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,
94,Newington,,Simsbury,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,
94,Newington,,Southington,2010-11,,1,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,
94,Newington,,Wallingford,2010-11,,3,1,0,0,0,0,,0,0,0,0,0,0,0,1,1,
94,Newington,,Waterbury,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,
94,Newington,,West Hartford,2010-11,,53,9,0,1,2,1,,1,0,4,3,3,4,9,8,8,
94,Newington,,Wethersfield,2010-11,,9,1,0,0,1,1,,1,2,2,0,0,0,0,0,1,
94,Newington,,"Windsor, CT",2010-11,,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,
97,Newtown,,Bethel,2010-11,,7,1,0,2,0,1,,0,1,0,1,1,0,0,0,0,
97,Newtown,,Brookfield,2010-11,,7,3,2,0,1,0,,0,0,0,1,0,0,0,0,0,
97,Newtown,,Danbury,2010-11,,60,5,2,2,0,1,,0,2,0,3,2,14,8,7,14,
97,Newtown,,Easton,2010-11,,3,0,0,1,0,0,,0,0,0,1,0,0,0,0,1,
97,Newtown,,Fairfield,2010-11,,39,0,0,1,0,1,,2,2,0,1,0,5,11,8,8,
97,Newtown,,Farmington,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
97,Newtown,,Greens Farms,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
97,Newtown,,Greenwich,2010-11,,2,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,
97,Newtown,,Hamden,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,
97,Newtown,,Lakeville,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,
97,Newtown,,Litchfield,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,
97,Newtown,,Middlebury,2010-11,,6,0,0,0,0,0,,0,0,0,0,0,2,2,0,2,
97,Newtown,,Milford,2010-11,,17,0,0,0,2,0,,0,0,0,0,0,0,1,8,6,
97,Newtown,,Monroe,2010-11,,3,1,0,0,0,0,,1,0,0,0,1,0,0,0,0,
97,Newtown,,New Haven,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,
97,Newtown,,New Milford,2010-11,,10,0,0,0,0,0,,0,0,1,1,1,5,0,2,0,
97,Newtown,,New Preston,2010-11,,2,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,
97,Newtown,,Newtown,2010-11,,460,111,37,38,40,42,,38,34,40,47,33,0,0,0,0,
97,Newtown,,Niantic,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
97,Newtown,,Oakdale,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
97,Newtown,,Orange,2010-11,,2,0,0,0,0,0,,0,1,0,0,1,0,0,0,0,
97,Newtown,,Ridgefield,2010-11,,2,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,
97,Newtown,,Salisbury,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
97,Newtown,,Shelton,2010-11,,2,0,1,0,0,0,,0,1,0,0,0,0,0,0,0,
97,Newtown,,Stamford,2010-11,,2,1,0,0,0,0,,0,1,0,0,0,0,0,0,0,
97,Newtown,,Trumball,2010-11,,18,2,0,0,0,0,,0,0,0,0,0,1,2,10,3,
97,Newtown,,Trumbull,2010-11,,17,0,1,1,2,0,,3,3,0,1,2,1,1,1,1,
97,Newtown,,Wallingford,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,0,1,1,0,
97,Newtown,,Washington,2010-11,,4,0,0,0,0,0,,0,0,0,0,0,2,0,1,1,
97,Newtown,,Waterbury,2010-11,,27,0,0,1,1,4,,0,1,3,2,5,3,4,2,1,
97,Newtown,,Watertown,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,
97,Newtown,,West Hartford,2010-11,,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,
97,Newtown,,West Haven,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,
97,Newtown,,Westport,2010-11,,1,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,
97,Newtown,,Windsor,2010-11,,6,0,0,0,0,0,,0,0,0,0,0,2,0,2,2,
97,Newtown,,Woodstock,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
98,Norfolk,,Kent,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,
98,Norfolk,,Lakeville,2010-11,,18,0,1,1,0,2,,0,2,3,3,1,3,1,0,1,
98,Norfolk,,New Preston,2010-11,,2,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,
98,Norfolk,,Plainville,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,
98,Norfolk,,Pomfret,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
98,Norfolk,,Salisbury,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
98,Norfolk,,Simsbury,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,0,1,1,0,
98,Norfolk,,Watertown,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
98,Norfolk,,West Hartford,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
98,Norfolk,,West Simsbury,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
98,Norfolk,,Winsted,2010-11,,3,0,0,0,1,0,,1,1,0,0,0,0,0,0,0,
99,North Branford,,Branford,2010-11,,9,0,1,1,2,0,,0,1,3,1,0,0,0,0,0,
99,North Branford,,Cheshire,2010-11,,3,0,0,0,0,0,,0,0,0,0,0,0,2,0,1,
99,North Branford,,Hamden,2010-11,,39,1,1,3,2,2,,2,0,4,5,1,6,4,4,4,
99,North Branford,,Madison,2010-11,,7,0,1,1,0,1,,1,1,2,0,0,0,0,0,0,
99,North Branford,,Meriden,2010-11,,2,0,1,0,0,1,,0,0,0,0,0,0,0,0,0,
99,North Branford,,Middlefield,2010-11,,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,
99,North Branford,,Middletown,2010-11,,41,0,0,0,0,0,,0,0,0,0,0,10,14,7,10,
99,North Branford,,New Britain,2010-11,,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,
99,North Branford,,New Haven,2010-11,,13,1,2,2,1,1,,0,1,2,1,0,0,1,0,1,
99,North Branford,,North Haven,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
99,North Branford,,Wallingford,2010-11,,8,0,0,0,1,2,,0,0,2,0,2,0,0,0,1,
99,North Branford,,West Haven,2010-11,,11,0,0,0,1,0,,0,0,0,0,0,3,3,2,2,
99,North Branford,,Woodbridge,2010-11,,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,
101,North Haven,,Bridgeport,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
101,North Haven,,Cheshire,2010-11,,9,0,0,0,0,0,,0,1,2,0,2,2,0,1,1,
101,North Haven,,East Haven,2010-11,,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,
101,North Haven,,Fairfield,2010-11,,3,0,0,0,0,0,,0,0,0,0,0,2,0,1,0,
101,North Haven,,Hamden,2010-11,,196,18,6,9,12,13,,15,14,11,11,22,21,14,17,13,
101,North Haven,,Middlefield,2010-11,,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,
101,North Haven,,Middletown,2010-11,,14,0,0,0,0,0,,0,0,0,0,0,4,8,0,2,
101,North Haven,,Milford,2010-11,,6,0,0,0,0,0,,1,0,1,0,0,1,1,1,1,
